cod;sociedad;sociedad sap;cta_cont_int;nombre_cta;apert_contrato;reportable;cod_product;cod_tip_creditos;tip_posicion;item_matriz;debito;credito;ind_moneda;tip_cta
7110;BCO;4101;5711062680;6-26-8-0 INTS GAN >200UF REFI CLTE CONOC PROM DUEÑA CASA;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062701;6-27-1 INTS GAN CLTE CONOC DEPEND SIN PROMOC DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062702;6-27-2 INTS GAN CLTE CONOC DEPEND SIN PROMOC DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062703;6-27-3 INTS GAN REFI CLTE CONOC NO PROM INDEP <200 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062704;6-27-4 INTS GAN REFI CLTE CONOC NO PROM INDEP >200 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062705;6-27-5 INTS GAN CLTE CONOC JUBILADO SIN PROMOC JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062706;6-27-6 INTS GAN CLTE CONOC JUBILADO SIN PROMOC JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062770;6-27-7-0 INTS GAN <200UF REFI CLTE CONOC NO PROM DUEÑA CASA;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711062780;6-27-8-0 INTS GAN >200UF REFI CLTE CONOC NO PROM DUEÑA CASA;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711063301;INT GANADOS CRED CONSUMO  SEGMENTO 2 MENOS 200 UF CP;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711063302;INT GANADOS CRED CONSUMO SEGMENTO 2 MAS 200 UF CP;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711063303;220-INT GANADOS CRED CONSUMO SEGMENTO 2 MENOS DE 200 UF  LP;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711064402;6-44-2 INTS GAN CLTE CONOC DEPEND PROMOCION DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711064501;6-45-1 INTS GAN CLTE CONOC DEPEND SIN PROMOCION DEPENDIEN;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711064502;6-45-2 INTS GAN CLTE CONOC DEPEND SIN PROMOCION DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711064503;6-45-3 INTS GAN RENE CLTE CONOC NO PROM INDEP <200 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711064504;6-45-4 INTS GAN RENE CLTE CONOC NO PROM INDEP >200 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711064505;6-45-5 INTS GAN CLTE CONOC JUBILADO SIN PROMOCION JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711064506;6-45-6 INTS GAN CLTE CONOC JUBILADO SIN PROMOCION JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711064570;6-45-7-0 INTS GAN <200UF RENE CLTE CONOC NO PROM DUEÑA CASA;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711064580;6-45-8-0 INTS GAN >200UF RENE CLTE CONOC NO PROM DUEÑA CASA;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711064901;6-49-1 INTS GAN CLTE CONOC DEPEND SIN PROMOC DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711064902;6-49-2 INTS GAN CLTE CONOC DEPEND SIN PROMOC DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711064903;6-49-3 INTS GAN RETE CLTE CONOC NO PROM INDEP;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711064904;6-49-4 INTS GAN RETE CLTE CONOC NO PROM INDEP;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711064905;6-49-5 INTS GAN CLTE CONOC JUBILADO SIN PROMOC JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711065303;6-53-3 INTS GAN CONS CLTE CONOC INDEP CRED AUTOM <200 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711065601;6-56-01 INTS GAN CLTE CONOC DEPEND PROMOCION DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711065602;6-56-2 INTS GAN CONS CLTE CONOC PROM INDEP;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711065603;6-56-3 INTS GAN CLTE CONOC JUBILADO PROMOCION JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711065605;6-56-5 INTS GAN CLTE CONOC DEPEND SIN PROMOC DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711065606;6-56-6 INTS GAN CONS CLTE CONOC NO PROM INDEP <50 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711065607;6-56-7 INTS GAN CLTE CONOC JUBILADO SIN PROMOCION JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711065640;6-56-4-0 INTS GAN <50 UF CLTE CONOC PROM DUEÑA CASA;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711065680;6-56-8-0 INTS GAN <50 UF CLTE CONOC NO PROM DUEÑA CASA;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711065905;6-59-5 INTS GAN CLTE CONOC DEPEND SIN PROMOCION DEPENDIEN;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711065906;6-59-6 INTS GAN RENE CLTE CONOC NO PROM INDEP <50 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711065907;6-59-7 INTS GAN CLTE CONOC JUBILADO SIN PROMOCION JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711065980;6-59-8-0 INTS GAN <50 UF CLTE CONOC NO PROM DUEÑA CASA;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066104;6-61-4 INTS GAN CLTE CONOC DEPEND SIN PROMOC DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066105;6-61-5 INTS GAN RETE CLTE CONOC NO PROM INDEP <50 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066106;6-61-6 INTS GAN CLTE CONOC JUBILADO SIN PROMOC JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066201;6-62-1 INTS GAN CLTE CONOC DEPEND PROMOC DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066202;6-62-2 INTS GAN REFI CLTE CONOC PROM INDEP <50 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066203;6-62-3 INTS GAN CLTE CONOC JUBILADO PROMOC JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066205;6-62-5 INTS GAN CLTE CONOC DEPEND SIN PROMOC DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066206;6-62-6 INTS GAN REFI CLTE CONOC NO PROM INDEP <50 UF;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066207;6-62-7 INTS GAN CLTE CONOC JUBILADO SIN PROMOC JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066240;6-62-4-0 INTS GAN <50 UF CLTE CONOC PROM DUEÑA CASA;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066280;6-62-8-0 INTS GAN <50 UF CLTE CONOC NO PROM DUEÑA CASA;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066301;6-63-1 INTS GAN CLTE CONOC DEPEND PROMOC DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066303;6-63-3 INTS GAN CLTE CONOC JUBILADO PROMOC JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066304;6-63-4 INTS GAN CLTE CONOC DEPEND SIN PROMOC DEPENDIENTE;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066306;6-63-6 INTS GAN CLTE CONOC JUBILADO SIN PROMOC JUBILADO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066410;6-64-1 INTS GAN 0<50 UF CC DESCONOCIDO PROM;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066420;6-64-2 INTS GAN 50-200UF CC DESCONOCIDO PROM;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066430;6-64-3 INTS GAN >200UF CC DESCONOCIDO PROM;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066450;6-64-5 INTS GAN 50-200UF CONSOLIDA DESCONOCIDO PROM;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066460;6-64-6 INTS GAN >200UF CONSOLIDA DESCONOCIDO PROM;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066510;6-65-1 INTS GAN 0<50UF CC DESCONOCIDO NO PROM;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066520;6-65-2 INTS GAN 50-200UF CC DESCONOCIDO NO PROM;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066530;6-65-3 INTS GAN >200UF CC DESCONOCIDO NO PROM;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066580;6-65-8 INTS GAN 50-200UF CONSOLIDA DESCONOCIDO NO PROM;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711066590;6-65-9 INTS GAN >200UF CONSOLIDA DESCONOCIDO NO PROM;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711067020;220-0670020 INT.GAN. CRED.CONSUMO 6.19 RENEG;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711067070;220-0670070 INT GANADOS CRED CONSUMO;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711067111;INT GANDOS PROD RETENCION  6711;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7110;BCO;4101;5711067112;220-INT GANDOS PROD RETENCION  6712;N;S;0;0;N;4100501;4100501;4100501;CHN;I
7115;BCO;4101;5711564110;220-INT GAN CC PREGRADO 6411;N;S;0;0;N;4100325;4100325;4100325;CHR;I
7120;BCO;4101;5712000000;INT. GANADOS EN COLOCACIONES DE LETRAS CRED VIV AMORT DIRECT;N;S;0;0;N;4100401;4100401;4100401;CHR;I
7120;BCO;4101;5712000003;INTERESES PERC Y DEV EN COL DE LETRAS FINES GENERALES;N;S;0;0;N;4100301;4100301;4100301;CHR;I
7151;BCO;4101;5715135001;PDBCPE INTERES GANADO;N;S;0;0;N;4300101;4300101;4300101;CHN;I
7151;BCO;4101;5715135002;BOCEPE INTERES GANADO;N;S;0;0;N;4300101;4300101;4300101;CHN;I
7151;BCO;4101;5715135003;BOTEPE INTS GANADO;N;S;0;0;N;4300101;4300101;4300101;CHN;I
7151;BCO;4101;5715135007;CDPLPE INTERES GANADO;N;S;0;0;N;4300101;4300101;4300101;CHN;I
7151;BCO;4101;5715135011;FFMMPE INTERES GANADO;N;S;0;0;N;4300190;4300190;4300190;CHN;I
7151;BCO;4101;5715135054;BOTEUF INTERES GANADO;N;S;0;0;N;4300101;4300101;4300101;CHR;I
7151;BCO;4101;5715135058;CDPLUF INTERES GANADO;N;S;0;0;N;4300101;4300101;4300101;CHR;I
7152;BCO;4101;5715235001;PDBCPE INTERES GANADO;N;S;0;0;N;4100601;4100601;4100601;CHN;I
7152;BCO;4101;5715235002;BOCEPE INTERES GANADO;N;S;0;0;N;4100601;4100601;4100601;CHN;I
7152;BCO;4101;5715235003;BOTEPE INTERES GANADO;N;S;0;0;N;4100601;4100601;4100601;CHN;I
7152;BCO;4101;5715235051;BOCEUF INTERES GANADO;N;S;0;0;N;4100601;4100601;4100601;CHN;I
7152;BCO;4101;5715235054;BOTEUF INTERES GANADO;N;S;0;0;N;4100601;4100601;4100601;CHN;I
7155;BCO;4101;5715500001;RECOMP_DAP - UTILIDAD POR DIF PRECIO RECOMPRA DAP;N;S;0;0;N;4300580;4300580;4300580;CHN;I
7200;BCO;4101;5720000000;120-0638050 INTERESES FPD Y OVERNIGHT - BANCO CENTRAL;N;S;0;0;N;4100804;4100804;4100804;CHN;I
7200;BCO;4101;5720000001;INTERESES GANADOS POR ENCAJE EXIGIDO;N;S;0;0;N;4100810;4100810;4100810;CHN;I
7200;BCO;4101;5720000002;INTERESES DEPOSITO DE LIQUIDEZ - BANCO CENTRAL;N;S;0;0;N;4100810;4100810;4100810;CHN;I
7200;BCO;4101;5720000003;INTERESES CAR OTRAS OPERACIONES;N;S;0;0;N;4100810;4100810;4100810;CHN;I
7200;BCO;4101;5720000004;INTS PTMOS PERSONAL;N;S;0;0;N;4100810;4100810;4100810;CHN;I
7200;BCO;4101;5720000007;INTS GAN DEP GTIA DERIV ENTREGADOS - ESPEJO;N;S;0;0;N;4100810;4100810;4100810;CHN;I
7305;BCO;4101;5730500000;REAJ. GAN POR MUTUOS  HIP END 1247;N;S;0;0;N;4100455;4100455;4100455;CHR;I
7305;BCO;4101;5730500001;REAJ GDOS PTMOS COMP VIVIENDA;N;S;0;0;N;4100455;4100455;4100455;CHR;I
7305;BCO;4101;5730500019;270-0640059 REAJUSTE GANADO RENEGOCIACION MINVU DS-12;N;S;0;0;N;4100457;4100457;4100457;CHR;I
7305;BCO;4101;5730564110;220-0641019  REAJ GDOS CRED CONS PREGRADO 6411;N;S;0;0;N;4100375;4100375;4100375;CHR;I
7305;BCO;4101;5730564115;220-0641039 REAJ GANADO PREGRADO CONSUMO REBAJA TASA;N;S;0;0;N;4100375;4100375;4100375;CHR;I
7310;BCO;4101;5731000003;REAJ GAN PARA PTMO HIP VIV;N;S;0;0;N;4100457;4100457;4100457;CHR;I
7310;BCO;4101;5731000005;REAJ GAN PARA PTMOS C/LCHR FINES GENERALES;N;S;0;0;N;4100351;4100351;4100351;CHR;I
7310;BCO;4101;5731000006;REAJ GAN PARA PTMOS C/LCHR VV >2000 UF;N;S;0;0;N;4100451;4100451;4100451;CHR;I
7351;BCO;4101;5735125054;BOTEUF REAJUSTE GANADO;N;S;0;0;N;4300101;4300101;4300101;CHR;I
7351;BCO;4101;5735125058;CDPLUF REAJUSTE GANADO;N;S;0;0;N;4300101;4300101;4300101;CHR;I
7352;BCO;4101;5735225051;BOCEUF REAJUSTE GANADO;N;S;0;0;N;4100651;4100651;4100651;CHR;I
7352;BCO;4101;5735225054;BOTEUF REAJUSTE GANADO;N;S;0;0;N;4100651;4100651;4100651;CHR;I
7400;BCO;4101;5740000000;REAJ PERC Y DEV POR OTRAS OPERACIONES;N;S;0;0;N;4100850;4100850;4100850;CHN;I
7400;BCO;4101;5740000001;REAJ PERC  MHE ADMINISTRADOS;N;S;0;0;N;4100651;4100651;4100651;CHR;I
7400;BCO;4101;5740000002;REAJUSTE PPM - DEV RENTA;N;S;0;0;N;4100850;4100850;4100850;CHN;I
7505;BCO;4101;5750500000;COM GDAS POR  COLOC EN L CHR VIV AMOR DIR;N;S;0;0;N;4100402;4100402;4100402;CHR;I
7505;BCO;4101;5750500002;COM GDAS FINES GENERALES;N;S;0;0;N;4100401;4100401;4100401;CHR;I
7525;BCO;4101;5752500001;COMISIONES GDAS POR ADM MUTUOS ADMINIST;N;S;0;0;N;4200590;4200590;4200590;CHN;I
7530;BCO;4101;5753000008;COMISIONES GDAS X TRANSF DE FONDOS;N;S;0;0;N;4200510;4200510;4200510;CHN;I
7530;BCO;4101;5753000010;COMISIONES GDAS X MANTENCION CTA VISTA;N;S;0;0;N;4200403;4200403;4200403;CHN;I
7530;BCO;4101;5753000016;COM GDAS  X REC. SEG.HIPOTECARIO CESANTIA;N;S;0;0;N;4200522;4200522;4200522;CHR;I
7530;BCO;4101;5753000024;COM GDAS X RECAUD CUOTAS RIPLEY;N;S;0;0;N;4200523;4200523;4200523;CHN;I
7530;BCO;4101;5753000032;COM GANADAS SEG FAMILIA PROTEGIDA;N;S;0;0;N;4200522;4200522;4200522;CHN;I
7530;BCO;4101;5753000035;COM GANADAS SEG DESGRAV CRED CONSUMO;N;S;0;0;N;4200522;4200522;4200522;CHN;I
7530;BCO;4101;5753000036;COM GANADAS SEG CESANTIA CRED CONSUMO;N;S;0;0;N;4200522;4200522;4200522;CHN;I
7530;BCO;4101;5753000037;COMIS GDAS TRANSBANK COMERCIO;N;S;0;0;N;4200590;4200590;4200590;CHN;I
7530;BCO;4101;5753000050;INGRESOS POR COBRANZA CREDITO;N;S;0;0;N;4200590;4200590;4200590;CHN;I
7530;BCO;4101;5753000051;COMISION GANADA SEGURO BIEN SEGURO;N;S;0;0;N;4200522;4200522;4200522;CHN;I
7530;BCO;4101;5753000052;COMISION GANADA SEGURO CAMINANDO PROTEGIDO;N;S;0;0;N;4200522;4200522;4200522;CHN;I
7530;BCO;4101;5753000058;COMISION SERVICIO PRONTO PAGO;N;S;0;0;N;4200990;4200990;4200990;CHN;I
7530;BCO;4101;5753000059;COM GANADAS SEGURO AUTO PROTEGIDO;N;S;0;0;N;4200522;4200522;4200522;CHN;I
7530;BCO;4101;5753000061;COMISIONES GANADAS SEGURO VIDA PROTECCION INTEGRAL;N;S;0;0;N;4200522;4200522;4200522;CHN;I
7530;BCO;4101;5753000062;COMISIONES GANADAS SEGURO VIDA PROTEGIDA;N;S;0;0;N;4200522;4200522;4200522;CHN;I
7530;BCO;4101;5753000102;COMIS GDAS TARJ DEBITO TRANSBANK;N;S;0;0;N;4200307;4200307;4200307;CHN;I
7530;BCO;4101;5753000104;COMIS GAN TRANS FEE MASTERCARD DEBIT;N;S;0;0;N;4200307;4200307;4200307;CHN;I
7530;BCO;4101;5753000135;DEV COMIS GAN SEG DESGRAVAMEN;N;S;0;0;N;4200522;4200522;4200522;CHN;I
7606;BCO;4101;5760640001;PDBCPE UTILIDAD POR VENTA;N;S;0;0;N;4300103;4300104;4300103;CHN;I
7606;BCO;4101;5760640002;BOCEPE UTILIDAD POR VENTA;N;S;0;0;N;4300103;4300104;4300103;CHN;I
7606;BCO;4101;5760640003;BOTEPE UTILIDAD POR VENTA;N;S;0;0;N;4300103;4300104;4300103;CHN;I
7606;BCO;4101;5760640007;CDPLPE UTILIDAD POR VENTA;N;S;0;0;N;4300103;4300104;4300103;CHN;I
7606;BCO;4101;5760640054;BOTEUF UTILIDAD POR VENTA;N;S;0;0;N;4300103;4300104;4300103;CHR;I
7606;BCO;4101;5760645002;BOCEPE UTILIDAD AJUSTE VALOR RAZONABLE;N;S;0;0;N;4300102;4300102;4300102;CHN;E
7606;BCO;4101;5760645007;CDPLPE UTILIDAD AJUSTE VALOR RAZONABLE;N;S;0;0;N;4300102;4300102;4300102;CHN;E
7606;BCO;4101;5760645054;BOTEUF UTILIDAD AJUSTE VALOR RAZONABLE;N;S;0;0;N;4300102;4300102;4300102;CHR;E
7606;BCO;4101;5760645058;CDPLUF UTILIDAD AJUSTE VALOR RAZONABLE;N;S;0;0;N;4300102;4300102;4300102;CHR;E
7607;BCO;4101;5760700001;FWDUF$ UTILIDAD;N;S;0;0;N;4300201;4300202;4300201;CHN;I
7607;BCO;4101;5760700003;UTILIDAD REALIZADA FORWARD UF-PESOS NEGOCIACION;N;S;0;0;N;4300201;4300202;4300201;CHN;I
7607;BCO;4101;5760700006;UTILIDAD VALOR MERCADO CCS SWAP PROMEDIO CAMARA;N;S;0;0;N;4300201;4300202;4300201;CHN;I
7607;BCO;4101;5760715003;UTILIDA AJ VLR MCDO SWAP COBERT CTBLE UF MTM LIMPIO;N;S;0;0;N;4150901;4150901;4150901;CHN;E
7607;BCO;4101;5760715007;UTILIDAD COBERTURA FLUJO CAJA PASIVOS;N;S;0;0;N;4150901;4150901;4150901;CHN;E
7607;BCO;4101;5760715008;SWAP COBERT AJ VLR MCDO CTBLE INTERES ACTIVO;N;S;0;0;N;4150901;4150901;4150901;CHN;E
7607;BCO;4101;5760715009;SWAP COBERT AJ VLR MCDO CTBLE REAJUSTE ACTIVO;N;S;0;0;N;4150901;4150901;4150901;CHN;E
7607;BCO;4101;5760715016;UTILIDAD VALOR DE MERCADO FORWARD MX COMP;N;S;0;0;N;4300201;4300202;4300201;CHN;I
7607;BCO;4101;5760715019;UTILIDAD VALOR DE MERCADO SWAP DE TASAS COMP;N;S;0;0;N;4300201;4300202;4300201;CHN;I
7607;BCO;4101;5760715020;UTILIDAD REALIZADA SWAP DE TASAS COMP;N;S;0;0;N;4300201;4300202;4300201;CHN;I
7607;BCO;4101;5760715021;UTIL SWAP TASA AJ NEGOC CLP;N;S;0;0;N;4300201;4300202;4300201;CHN;I
7607;BCO;4101;5760750001;SWAP COBERT FLUJO CAJA CTBLE INTERES ACTIVO;N;S;0;0;N;4150901;4150901;4150901;CHN;E
7607;BCO;4101;5760750002;SWAP COBERT FLUJO CAJA CTBLE REAJUSTE ACTIVO;N;S;0;0;N;4150901;4150901;4150901;CHN;E
7607;BCO;4101;5760750007;FWD NEGOCIACION INTERES ACTIVO;N;S;0;0;N;4300201;4300202;4300201;CHN;I
7607;BCO;4101;5760750008;FWD NEGOCIACION REAJUSTE ACTIVO;N;S;0;0;N;4300201;4300202;4300201;CHN;I
7607;BCO;4101;5760760001;FWD NEGOC INTS ACTIVO - PERDIDA;N;S;0;0;N;4300202;4300202;4300201;CHN;E
7607;BCO;4101;5760760002;FWD NEGOC REAJUSTE - PERDIDA;N;S;0;0;N;4300202;4300202;4300201;CHN;E
7607;BCO;4101;5760760003;DVA DERIVADOS;N;S;0;0;N;4300201;4300202;4300201;CHN;I
7608;BCO;4101;5760840001;PDBCPE UTILIDAD POR VENTA;N;S;0;0;N;4300302;4300302;4300302;CHN;I
7608;BCO;4101;5760840002;BOCEPE UTILIDAD POR VENTA;N;S;0;0;N;4300302;4300302;4300302;CHN;I
7608;BCO;4101;5760840003;BOTEPE UTIL POR VTA;N;S;0;0;N;4300302;4300302;4300302;CHN;I
7608;BCO;4101;5760840051;BOCEUF UTILIDAD POR;N;S;0;0;N;4300302;4300302;4300302;CHR;I
7608;BCO;4101;5760840054;BOTEUF UTILIDAD POR;N;S;0;0;N;4300302;4300302;4300302;CHR;I
7705;BCO;4101;5770500000;UTILIDAD VALORIZACION T/C USD;N;S;0;0;N;4350101;4350101;4350101;CHN;I
7705;BCO;4101;5770500005;UTILIDAD VARIACION T/C USD BACK OFFICE;N;S;0;0;N;4350101;4350101;4350101;CHN;I
7710;BCO;4101;5771000010;UTILIDAD POR VARIACION TIPO CAMBIO GARANTIA ARRIENDOS;N;S;0;0;N;4350219;4350219;4350219;CHN;I
7910;BCO;4101;5791000000;OTROS INGRESOS DE OPERACION;N;S;0;0;N;4400390;4400390;4400390;CHN;I
7910;BCO;4101;5791000002;RECUPERACION COLOC CONSUMO EN $;N;S;0;0;N;4500921;4500921;4500921;CHN;I
7910;BCO;4101;5791000004;RECUPERACION COLOC CONSUMO EN UF;N;S;0;0;N;4500901;4500901;4500901;CHR;I
7910;BCO;4101;5791000011;RECUPERACION COLOC HIPOTECARIO;N;S;0;0;N;4500911;4500911;4500911;CHN;I
7910;BCO;4101;5791000012;RECUPERACION COLOC COMERCIAL;N;S;0;0;N;4500901;4500901;4500901;CHN;I
7910;BCO;4101;5791000031;RECUPERACION RENEGOCIACIONES DE CASTIGOS;N;S;0;0;N;4500921;4500921;4500921;CHN;I
8115;BCO;4101;5811500014;LIBERACION FINES GENERALES NORMAL;N;S;0;0;N;4500101;4500101;4500101;CHN;I
8115;BCO;4101;5811500020;LIBERACION VIVIENDA NORMAL;N;S;0;0;N;4500111;4500111;4500111;CHR;I
8115;BCO;4101;5811500030;LIBERACION PREGRADO NORMAL;N;S;0;0;N;4500112;4500112;4500112;CHN;I
8115;BCO;4101;5811500032;LIBERACION CONSUMO EN CUOTAS NORMAL;N;S;0;0;N;4500112;4500112;4500112;CHN;I
8115;BCO;4101;5811500033;LIBERACION RENEGOCIADOS NORMAL;N;S;0;0;N;4500112;4500112;4500112;CHN;I
8120;BCO;4101;5812000014;LIBERACION FINES GENERALES EN INCUMPLIMIENTO;N;S;0;0;N;4500101;4500101;4500101;CHN;I
8120;BCO;4101;5812000020;LIBERACION VIVIENDA EN INCUMPLIMIENTO;N;S;0;0;N;4500111;4500111;4500111;CHR;I
8120;BCO;4101;5812000030;LIBERACION PREGRADO EN INCUMPLIMIENTO;N;S;0;0;N;4500112;4500112;4500112;CHN;I
8120;BCO;4101;5812000033;LIBERACION RENEGOCIADOS EN INCUMPLIMIENTO;N;S;0;0;N;4500112;4500112;4500112;CHN;I
8315;BCO;4101;5831500015;ARRIENDO DEPENDENCIAS;N;S;0;0;N;4400390;4400390;4400390;CHN;I
8315;BCO;4101;5831500020;INGRESO POR ABSORCIÓN UTILIDADES DE 3OS;N;S;0;0;N;4800003;4800003;4800003;CHN;I
8315;BCO;4101;5831500024;RECUPERACION COSTAS JUDICIALES ;N;S;0;0;N;4400390;4400390;4400390;CHN;I
8315;BCO;4101;5831500025;OTROS INGRESOS VARIOS;N;S;0;0;N;4400390;4400390;4400390;CHN;I
8315;BCO;4101;5831500026;INGRESOS REDONDEO $1 Y $5;N;S;0;0;N;4400390;4400390;4400390;CHN;I
8315;BCO;4101;5831500028;ING APERT CTACTE NY;N;S;0;0;N;4400390;4400390;4400390;CHN;I
8315;BCO;4101;5831500035;RECUPERACION DAÑO A LOS ACTIVOS FISICOS;N;S;0;0;N;4400390;4400390;4400390;CHN;I
8350;BCO;4101;5835000000;ING X INVERS EN SOC APOYO COMBANC;N;S;0;0;N;4700110;4700110;4700110;CHN;I
8350;BCO;4101;5835000005;VPP  BR ASES FINANCIERAS;N;S;0;0;N;4700104;4700104;4700104;CHN;I
8350;BCO;4101;5835000007;UTILIDAD INVERSION SOCIEDAD CAR;N;S;0;0;N;4700104;4700104;4700104;CHN;I
8350;BCO;4101;5835000008;UTILIDAD INVERSION SOCIEDAD CORREDORA;N;S;0;0;N;4700104;4700104;4700104;CHN;I
9162;BCO;4101;7916200000;DOCUMENTOS A PLAZO AFECTOS A RESERVA TECNICA;N;N;0;0;N;0;0;0;CHN;OD
9210;BCO;4101;7921000000;VALORES Y LETRAS EN GARANTIA;N;N;0;0;N;0;0;0;CHN;OD
9210;BCO;4101;7921000001;VALORES Y LETRAS EN GARANTIA UF;N;N;0;0;N;0;0;0;CHR;OD
9220;BCO;4101;7922000000;GARANTIAS PRENDARIAS E HIPOTECARIAS;N;N;0;0;N;0;0;0;CHN;OD
9260;BCO;4101;7926000000;VALORES EN CUSTODIA;N;S;0;0;N;9333000;9333000;9333000;CHN;OA
